dt	A
22.02.2011 10:15	43.615
22.02.2011 10:30	43.33
22.02.2011 10:45	43.45
22.02.2011 11:00	43.35
22.02.2011 11:15	43.29
22.02.2011 11:30	43.24
22.02.2011 11:45	43.21
22.02.2011 12:00	43.22
22.02.2011 12:15	43.18
22.02.2011 12:30	43.16
22.02.2011 12:45	42.9599
22.02.2011 13:00	42.87
22.02.2011 13:15	42.86
22.02.2011 13:30	42.7675
22.02.2011 13:45	42.66
22.02.2011 14:00	42.71
22.02.2011 14:15	42.62
22.02.2011 14:30	42.64
22.02.2011 14:45	42.8
22.02.2011 15:00	42.785
22.02.2011 15:15	42.655
22.02.2011 15:30	42.49
22.02.2011 15:45	42.43
22.02.2011 16:00	42.5
23.02.2011 9:45	42.21
23.02.2011 10:00	41.9
23.02.2011 10:15	41.695
23.02.2011 10:30	41.7501
23.02.2011 10:45	41.554
23.02.2011 11:00	41.51
23.02.2011 11:15	41.53
23.02.2011 11:30	41.301
23.02.2011 11:45	41.15
23.02.2011 12:00	41.03
23.02.2011 12:15	40.73
23.02.2011 12:30	40.85
23.02.2011 12:45	40.71
23.02.2011 13:00	40.52
23.02.2011 13:15	40.395
23.02.2011 13:30	40.23
23.02.2011 13:45	40.08
23.02.2011 14:00	40.26
23.02.2011 14:15	40.41
23.02.2011 14:30	40.46
23.02.2011 14:45	40.45
23.02.2011 15:00	40.475
23.02.2011 15:15	40.5001
23.02.2011 15:30	40.5
23.02.2011 15:45	40.52
23.02.2011 16:00	40.43
24.02.2011 9:45	41.14
24.02.2011 10:00	41.45
24.02.2011 10:15	41.49
24.02.2011 10:30	41.44
24.02.2011 10:45	41.3
24.02.2011 11:00	41.1
24.02.2011 11:15	41.02
24.02.2011 11:30	41.09
24.02.2011 11:45	41.05
24.02.2011 12:00	40.98
24.02.2011 12:15	40.88
24.02.2011 12:30	40.795
24.02.2011 12:45	40.86
24.02.2011 13:00	40.87
24.02.2011 13:15	40.74
24.02.2011 13:30	40.635
24.02.2011 13:45	40.6
24.02.2011 14:00	40.42
24.02.2011 14:15	40.69
24.02.2011 14:30	40.8
24.02.2011 14:45	40.96
24.02.2011 15:00	41.08
24.02.2011 15:15	41.23
24.02.2011 15:30	41.31
24.02.2011 15:45	41.18
24.02.2011 16:00	41.14
25.02.2011 9:45	41.39
25.02.2011 10:00	41.43
25.02.2011 10:15	41.7
25.02.2011 10:30	41.76
25.02.2011 10:45	41.85
25.02.2011 11:00	41.99
25.02.2011 11:15	42.07
25.02.2011 11:30	42.01
25.02.2011 11:45	42
25.02.2011 12:00	42
25.02.2011 12:15	42.01
25.02.2011 12:30	42.07
25.02.2011 12:45	42.08
25.02.2011 13:00	42.15
25.02.2011 13:15	42.32
25.02.2011 13:30	42.305
25.02.2011 13:45	42.3
25.02.2011 14:00	42.31
25.02.2011 14:15	42.3
25.02.2011 14:30	42.26
25.02.2011 14:45	42.36
25.02.2011 15:00	42.37
25.02.2011 15:15	42.405
25.02.2011 15:30	42.34
25.02.2011 15:45	42.3
25.02.2011 16:00	42.35
28.02.2011 9:45	42.3696
28.02.2011 10:00	42.37
28.02.2011 10:15	42.35
28.02.2011 10:30	42.385
28.02.2011 10:45	42.13
28.02.2011 11:00	42
28.02.2011 11:15	41.99
28.02.2011 11:30	41.77
28.02.2011 11:45	41.76
28.02.2011 12:00	41.7
28.02.2011 12:15	41.76
28.02.2011 12:30	41.7001
28.02.2011 12:45	41.78
28.02.2011 13:00	41.61
28.02.2011 13:15	41.64
28.02.2011 13:30	41.45
28.02.2011 13:45	41.47
28.02.2011 14:00	41.4
28.02.2011 14:15	41.57
28.02.2011 14:30	41.71
28.02.2011 14:45	41.71
28.02.2011 15:00	41.87
28.02.2011 15:15	41.87
28.02.2011 15:30	41.965
28.02.2011 15:45	41.96
28.02.2011 16:00	42.09
01.03.2011 9:45	42.16
01.03.2011 10:00	42.2
01.03.2011 10:15	42.15
01.03.2011 10:30	42.09
01.03.2011 10:45	42.13
01.03.2011 11:00	42.25
01.03.2011 11:15	42.1765
01.03.2011 11:30	41.9873
01.03.2011 11:45	41.989
01.03.2011 12:00	41.75
01.03.2011 12:15	41.73
01.03.2011 12:30	41.64
01.03.2011 12:45	41.78
01.03.2011 13:00	41.81
01.03.2011 13:15	41.81
01.03.2011 13:30	41.65
01.03.2011 13:45	41.34
01.03.2011 14:00	41.38
01.03.2011 14:15	41.14
01.03.2011 14:30	40.95
01.03.2011 14:45	40.86
01.03.2011 15:00	40.79
01.03.2011 15:15	40.78
01.03.2011 15:30	40.76
01.03.2011 15:45	40.77
01.03.2011 16:00	40.65
02.03.2011 9:45	41.01
02.03.2011 10:00	41.11
02.03.2011 10:15	41.14
02.03.2011 10:30	41.0713
02.03.2011 10:45	41.35
02.03.2011 11:00	41.45
02.03.2011 11:15	41.35
02.03.2011 11:30	41.31
02.03.2011 11:45	41.16
02.03.2011 12:00	41
02.03.2011 12:15	41.01
02.03.2011 12:30	41.1
02.03.2011 12:45	41.26
02.03.2011 13:00	41.36
02.03.2011 13:15	41.285
02.03.2011 13:30	41.37
02.03.2011 13:45	41.325
02.03.2011 14:00	41.41
02.03.2011 14:15	41.47
02.03.2011 14:30	41.46
02.03.2011 14:45	41.48
02.03.2011 15:00	41.37
02.03.2011 15:15	41.34
02.03.2011 15:30	41.46
02.03.2011 15:45	41.38
02.03.2011 16:00	41.46
03.03.2011 9:45	42.42
03.03.2011 10:00	42.625
03.03.2011 10:15	42.72
03.03.2011 10:30	43.02
03.03.2011 10:45	42.9
03.03.2011 11:00	42.99
03.03.2011 11:15	42.95
03.03.2011 11:30	42.86
03.03.2011 11:45	42.865
03.03.2011 12:00	42.92
03.03.2011 12:15	42.83
03.03.2011 12:30	42.89
03.03.2011 12:45	42.97
03.03.2011 13:00	42.89
03.03.2011 13:15	42.85
03.03.2011 13:30	42.71
03.03.2011 13:45	42.79
03.03.2011 14:00	42.73
03.03.2011 14:15	42.73
03.03.2011 14:30	42.59
03.03.2011 14:45	42.67
03.03.2011 15:00	42.7
03.03.2011 15:15	42.8
03.03.2011 15:30	42.835
03.03.2011 15:45	42.7506
03.03.2011 16:00	42.8
04.03.2011 9:45	44.15
04.03.2011 10:00	44.495
04.03.2011 10:15	44.44
04.03.2011 10:30	44.412
04.03.2011 10:45	44.64
04.03.2011 11:00	45.07
04.03.2011 11:15	45.29
04.03.2011 11:30	45.1299
04.03.2011 11:45	45.09
04.03.2011 12:00	45.3
04.03.2011 12:15	44.99
04.03.2011 12:30	44.67
04.03.2011 12:45	45
04.03.2011 13:00	45.09
04.03.2011 13:15	45.15
04.03.2011 13:30	45.33
04.03.2011 13:45	45.21
04.03.2011 14:00	45.28
04.03.2011 14:15	45.22
04.03.2011 14:30	45.44
04.03.2011 14:45	45.59
04.03.2011 15:00	45.85
04.03.2011 15:15	45.86
04.03.2011 15:30	46.22
04.03.2011 15:45	46.415
04.03.2011 16:00	46.75
07.03.2011 9:45	46.52
07.03.2011 10:00	46.35
07.03.2011 10:15	46.32
07.03.2011 10:30	46.25
07.03.2011 10:45	46.084
07.03.2011 11:00	46.02
07.03.2011 11:15	45.76
07.03.2011 11:30	45.7999
07.03.2011 11:45	45.75
07.03.2011 12:00	45.7
07.03.2011 12:15	45.69
07.03.2011 12:30	45.67
07.03.2011 12:45	45.83
07.03.2011 13:00	45.54
07.03.2011 13:15	45.47
07.03.2011 13:30	45.67
07.03.2011 13:45	45.71
07.03.2011 14:00	45.74
07.03.2011 14:15	45.45
07.03.2011 14:30	45.71
07.03.2011 14:45	45.6
07.03.2011 15:00	45.66
07.03.2011 15:15	45.721
07.03.2011 15:30	45.905
07.03.2011 15:45	45.97
07.03.2011 16:00	45.88
08.03.2011 9:45	45.98
08.03.2011 10:00	46.01
08.03.2011 10:15	46.09
08.03.2011 10:30	46.15
08.03.2011 10:45	46.0401
08.03.2011 11:00	46.01
08.03.2011 11:15	46.04
08.03.2011 11:30	46.0662
08.03.2011 11:45	46.07
08.03.2011 12:00	46.065
08.03.2011 12:15	46
08.03.2011 12:30	46.02
08.03.2011 12:45	45.972
08.03.2011 13:00	45.93
08.03.2011 13:15	46.04
08.03.2011 13:30	46.0201
08.03.2011 13:45	46.03
08.03.2011 14:00	46.025
08.03.2011 14:15	45.88
08.03.2011 14:30	45.978
08.03.2011 14:45	46.08
08.03.2011 15:00	46.18
08.03.2011 15:15	46.188
08.03.2011 15:30	46.19
08.03.2011 15:45	46.091
08.03.2011 16:00	45.98
09.03.2011 9:45	44.7
09.03.2011 10:00	45.01
09.03.2011 10:15	45.26
09.03.2011 10:30	45.67
09.03.2011 10:45	45.58
09.03.2011 11:00	45.3
09.03.2011 11:15	45.35
09.03.2011 11:30	45.41
09.03.2011 11:45	45.5
09.03.2011 12:00	45.68
09.03.2011 12:15	45.75
09.03.2011 12:30	45.62
09.03.2011 12:45	45.56
09.03.2011 13:00	45.63
09.03.2011 13:15	45.7
09.03.2011 13:30	45.77
09.03.2011 13:45	45.76
09.03.2011 14:00	45.76
09.03.2011 14:15	45.86
09.03.2011 14:30	45.86
09.03.2011 14:45	45.86
09.03.2011 15:00	45.89
09.03.2011 15:15	45.94
09.03.2011 15:30	45.97
09.03.2011 15:45	45.91
09.03.2011 16:00	46.02
10.03.2011 9:45	45.58
10.03.2011 10:00	45.5
10.03.2011 10:15	45.26
10.03.2011 10:30	45.2275
10.03.2011 10:45	45.29
10.03.2011 11:00	45.36
10.03.2011 11:15	45.45
10.03.2011 11:30	45.3
10.03.2011 11:45	45.23
10.03.2011 12:00	45.3
10.03.2011 12:15	45.32
10.03.2011 12:30	45.07
10.03.2011 12:45	44.93
10.03.2011 13:00	45.205
10.03.2011 13:15	45.38
10.03.2011 13:30	45.175
10.03.2011 13:45	44.74
10.03.2011 14:00	44.88
10.03.2011 14:15	45.075
10.03.2011 14:30	45.08
10.03.2011 14:45	45.125
10.03.2011 15:00	45.015
10.03.2011 15:15	44.91
10.03.2011 15:30	44.8
10.03.2011 15:45	45.05
10.03.2011 16:00	44.89
11.03.2011 9:45	45.04
11.03.2011 10:00	44.89
11.03.2011 10:15	44.125
11.03.2011 10:30	44.14
11.03.2011 10:45	44.24
11.03.2011 11:00	44.25
11.03.2011 11:15	44.09
11.03.2011 11:30	44.16
11.03.2011 11:45	44.48
11.03.2011 12:00	44.67
11.03.2011 12:15	44.72
11.03.2011 12:30	44.88
11.03.2011 12:45	44.8234
11.03.2011 13:00	44.87
11.03.2011 13:15	44.79
11.03.2011 13:30	44.62
11.03.2011 13:45	44.615
11.03.2011 14:00	44.51
11.03.2011 14:15	44.59
11.03.2011 14:30	44.7985
11.03.2011 14:45	44.89
11.03.2011 15:00	45.175
11.03.2011 15:15	45.11
11.03.2011 15:30	45.37
11.03.2011 15:45	45.44
11.03.2011 16:00	45.343
14.03.2011 9:45	44.92
14.03.2011 10:00	44.94
14.03.2011 10:15	44.9319
14.03.2011 10:30	44.69
14.03.2011 10:45	44.57
14.03.2011 11:00	44.55
14.03.2011 11:15	44.54
14.03.2011 11:30	44.21
14.03.2011 11:45	44.5
14.03.2011 12:00	44.47
14.03.2011 12:15	44.34
14.03.2011 12:30	44.33
14.03.2011 12:45	44.22
14.03.2011 13:00	44.26
14.03.2011 13:15	44.42
14.03.2011 13:30	44.43
14.03.2011 13:45	44.49
14.03.2011 14:00	44.52
14.03.2011 14:15	44.54
14.03.2011 14:30	44.64
14.03.2011 14:45	44.59
14.03.2011 15:00	44.6501
14.03.2011 15:15	44.8
14.03.2011 15:30	44.75
14.03.2011 15:45	44.92
14.03.2011 16:00	44.86
15.03.2011 9:45	43.0501
15.03.2011 10:00	42.86
15.03.2011 10:15	42.85
15.03.2011 10:30	43.29
15.03.2011 10:45	43.3
15.03.2011 11:00	43.08
15.03.2011 11:15	43.13
15.03.2011 11:30	43.0075
15.03.2011 11:45	43.09
15.03.2011 12:00	43.02
15.03.2011 12:15	43.205
15.03.2011 12:30	43.3
15.03.2011 12:45	43.09
15.03.2011 13:00	43.11
15.03.2011 13:15	43.2
15.03.2011 13:30	43.13
15.03.2011 13:45	43.12
15.03.2011 14:00	43.15
15.03.2011 14:15	43.26
15.03.2011 14:30	43.51
15.03.2011 14:45	43.65
15.03.2011 15:00	43.57
15.03.2011 15:15	43.79
15.03.2011 15:30	43.97
15.03.2011 15:45	44.11
15.03.2011 16:00	43.79
16.03.2011 9:45	43.26
16.03.2011 10:00	43.16
16.03.2011 10:15	43.435
16.03.2011 10:30	43.58
16.03.2011 10:45	43.34
16.03.2011 11:00	43.015
16.03.2011 11:15	42.9
16.03.2011 11:30	42.86
16.03.2011 11:45	42.69
16.03.2011 12:00	42.79
16.03.2011 12:15	42.44
16.03.2011 12:30	42.74
16.03.2011 12:45	42.604
16.03.2011 13:00	42.7
16.03.2011 13:15	42.66
16.03.2011 13:30	42.67
16.03.2011 13:45	42.43
16.03.2011 14:00	42.41
16.03.2011 14:15	42.13
16.03.2011 14:30	42.07
16.03.2011 14:45	42.42
16.03.2011 15:00	42.62
16.03.2011 15:15	42.575
16.03.2011 15:30	42.515
16.03.2011 15:45	42.49
16.03.2011 16:00	42.32
17.03.2011 9:45	42.73
17.03.2011 10:00	42.13
17.03.2011 10:15	42.19
17.03.2011 10:30	42.65
17.03.2011 10:45	42.67
17.03.2011 11:00	42.82
17.03.2011 11:15	42.87
17.03.2011 11:30	42.86
17.03.2011 11:45	42.84
17.03.2011 12:00	42.86
17.03.2011 12:15	42.95
17.03.2011 12:30	42.97
17.03.2011 12:45	42.94
17.03.2011 13:00	42.97
17.03.2011 13:15	42.99
17.03.2011 13:30	42.8
17.03.2011 13:45	42.69
17.03.2011 14:00	42.47
17.03.2011 14:15	42.33
17.03.2011 14:30	42.46
17.03.2011 14:45	42.545
17.03.2011 15:00	42.55
17.03.2011 15:15	42.61
17.03.2011 15:30	42.47
17.03.2011 15:45	42.44
17.03.2011 16:00	42.42
18.03.2011 9:45	43.46
18.03.2011 10:00	43.28
18.03.2011 10:15	43.36
18.03.2011 10:30	43.35
18.03.2011 10:45	43.48
18.03.2011 11:00	43.56
18.03.2011 11:15	43.64
18.03.2011 11:30	43.4301
18.03.2011 11:45	43.38
18.03.2011 12:00	43.39
18.03.2011 12:15	43.46
18.03.2011 12:30	43.47
18.03.2011 12:45	43.27
18.03.2011 13:00	43.24
18.03.2011 13:15	43.2973
18.03.2011 13:30	43.27
18.03.2011 13:45	43.27
18.03.2011 14:00	43.22
18.03.2011 14:15	43.11
18.03.2011 14:30	43.105
18.03.2011 14:45	43.09
18.03.2011 15:00	42.91
18.03.2011 15:15	42.88
18.03.2011 15:30	42.71
18.03.2011 15:45	42.8
18.03.2011 16:00	42.92
21.03.2011 9:45	44.12
21.03.2011 10:00	43.93
21.03.2011 10:15	43.965
21.03.2011 10:30	43.97
21.03.2011 10:45	44.01
21.03.2011 11:00	43.96
21.03.2011 11:15	44.09
21.03.2011 11:30	44.1
21.03.2011 11:45	43.99
21.03.2011 12:00	43.82
21.03.2011 12:15	43.75
21.03.2011 12:30	43.88
21.03.2011 12:45	43.87
21.03.2011 13:00	43.84
21.03.2011 13:15	43.8699
21.03.2011 13:30	43.91
21.03.2011 13:45	43.96
21.03.2011 14:00	44.08
21.03.2011 14:15	44.03
21.03.2011 14:30	44.0253
21.03.2011 14:45	43.98
21.03.2011 15:00	43.98
21.03.2011 15:15	43.94
21.03.2011 15:30	43.96
21.03.2011 15:45	43.96
21.03.2011 16:00	43.93
22.03.2011 9:45	43.63
22.03.2011 10:00	43.5203
22.03.2011 10:15	43.43
22.03.2011 10:30	43.49
22.03.2011 10:45	43.2
22.03.2011 11:00	43.03
22.03.2011 11:15	43.01
22.03.2011 11:30	43.03
22.03.2011 11:45	43
22.03.2011 12:00	43.01
22.03.2011 12:15	43.05
22.03.2011 12:30	43.08
22.03.2011 12:45	42.999
22.03.2011 13:00	42.91
22.03.2011 13:15	42.835
22.03.2011 13:30	42.77
22.03.2011 13:45	42.8
22.03.2011 14:00	42.9
22.03.2011 14:15	42.87
22.03.2011 14:30	42.89
22.03.2011 14:45	42.9
22.03.2011 15:00	42.86
22.03.2011 15:15	43.09
22.03.2011 15:30	43.135
22.03.2011 15:45	43.24
22.03.2011 16:00	43.17
23.03.2011 9:45	42.93
23.03.2011 10:00	42.97
23.03.2011 10:15	42.87
23.03.2011 10:30	42.91
23.03.2011 10:45	42.83
23.03.2011 11:00	42.8025
23.03.2011 11:15	42.915
23.03.2011 11:30	43.0899
23.03.2011 11:45	43.1
23.03.2011 12:00	43.03
23.03.2011 12:15	43.1
23.03.2011 12:30	43.2588
23.03.2011 12:45	43.252
23.03.2011 13:00	43.2825
23.03.2011 13:15	43.29
23.03.2011 13:30	43.3472
23.03.2011 13:45	43.4
23.03.2011 14:00	43.44
23.03.2011 14:15	43.492
23.03.2011 14:30	43.505
23.03.2011 14:45	43.53
23.03.2011 15:00	43.67
23.03.2011 15:15	43.745
23.03.2011 15:30	43.81
23.03.2011 15:45	43.798
23.03.2011 16:00	43.68
24.03.2011 9:45	43.85
24.03.2011 10:00	43.53
24.03.2011 10:15	43.5677
24.03.2011 10:30	43.71
24.03.2011 10:45	43.67
24.03.2011 11:00	44.04
24.03.2011 11:15	43.84
24.03.2011 11:30	43.79
24.03.2011 11:45	43.86
24.03.2011 12:00	43.84
24.03.2011 12:15	43.955
24.03.2011 12:30	43.96
24.03.2011 12:45	43.85
24.03.2011 13:00	43.735
24.03.2011 13:15	43.7
24.03.2011 13:30	43.86
24.03.2011 13:45	43.955
24.03.2011 14:00	43.98
24.03.2011 14:15	43.89
24.03.2011 14:30	43.94
24.03.2011 14:45	44.0525
24.03.2011 15:00	44
24.03.2011 15:15	43.96
24.03.2011 15:30	43.99
24.03.2011 15:45	43.925
24.03.2011 16:00	43.91
25.03.2011 9:45	43.94
25.03.2011 10:00	43.95
25.03.2011 10:15	43.835
25.03.2011 10:30	43.8
25.03.2011 10:45	44.06
25.03.2011 11:00	44.06
25.03.2011 11:15	44.12
25.03.2011 11:30	44.1929
25.03.2011 11:45	44.22
25.03.2011 12:00	44.17
25.03.2011 12:15	44.27
25.03.2011 12:30	44.325
25.03.2011 12:45	44.35
25.03.2011 13:00	44.42
25.03.2011 13:15	44.395
25.03.2011 13:30	44.45
25.03.2011 13:45	44.47
25.03.2011 14:00	44.39
25.03.2011 14:15	44.46
25.03.2011 14:30	44.32
25.03.2011 14:45	44.31
25.03.2011 15:00	44.3991
25.03.2011 15:15	44.29
25.03.2011 15:30	44.11
25.03.2011 15:45	44.19
25.03.2011 16:00	44.05
28.03.2011 9:45	44.37
28.03.2011 10:00	44.53
28.03.2011 10:15	44.47
28.03.2011 10:30	44.43
28.03.2011 10:45	44.34
28.03.2011 11:00	44.19
28.03.2011 11:15	44.11
28.03.2011 11:30	44.11
28.03.2011 11:45	43.89
28.03.2011 12:00	43.99
28.03.2011 12:15	44
28.03.2011 12:30	43.99
28.03.2011 12:45	44.08
28.03.2011 13:00	44.05
28.03.2011 13:15	44.142
28.03.2011 13:30	44.12
28.03.2011 13:45	44.07
28.03.2011 14:00	44.08
28.03.2011 14:15	44.08
28.03.2011 14:30	44.09
28.03.2011 14:45	44.1
28.03.2011 15:00	44.12
28.03.2011 15:15	44.09
28.03.2011 15:30	44.08
28.03.2011 15:45	44.09
28.03.2011 16:00	43.98
29.03.2011 9:45	43.61
29.03.2011 10:00	43.66
29.03.2011 10:15	43.89
29.03.2011 10:30	43.905
29.03.2011 10:45	43.895
29.03.2011 11:00	43.99
29.03.2011 11:15	44.25
29.03.2011 11:30	44.43
29.03.2011 11:45	44.27
29.03.2011 12:00	44.312
29.03.2011 12:15	44.39
29.03.2011 12:30	44.26
29.03.2011 12:45	44.21
29.03.2011 13:00	44.25
29.03.2011 13:15	44.22
29.03.2011 13:30	44.2
29.03.2011 13:45	44.28
29.03.2011 14:00	44.32
29.03.2011 14:15	44.38
29.03.2011 14:30	44.43
29.03.2011 14:45	44.58
29.03.2011 15:00	44.58
29.03.2011 15:15	44.56
29.03.2011 15:30	44.51
29.03.2011 15:45	44.54
29.03.2011 16:00	44.55
30.03.2011 9:45	44.81
30.03.2011 10:00	44.92
30.03.2011 10:15	44.66
30.03.2011 10:30	44.67
30.03.2011 10:45	44.87
30.03.2011 11:00	44.972
30.03.2011 11:15	44.97
30.03.2011 11:30	45
30.03.2011 11:45	44.955
30.03.2011 12:00	44.87
30.03.2011 12:15	44.95
30.03.2011 12:30	45.05
30.03.2011 12:45	45
30.03.2011 13:00	45.03
30.03.2011 13:15	45.07
30.03.2011 13:30	45.03
30.03.2011 13:45	45.07
30.03.2011 14:00	45.07
30.03.2011 14:15	45.06
30.03.2011 14:30	45.085
30.03.2011 14:45	45.07
30.03.2011 15:00	44.99
30.03.2011 15:15	45.04
30.03.2011 15:30	45.055
30.03.2011 15:45	45.15
30.03.2011 16:00	45.11
31.03.2011 9:45	44.83
31.03.2011 10:00	44.75
31.03.2011 10:15	44.7875
31.03.2011 10:30	44.705
31.03.2011 10:45	44.81
31.03.2011 11:00	44.8
31.03.2011 11:15	44.775
31.03.2011 11:30	44.59
31.03.2011 11:45	44.515
31.03.2011 12:00	44.6
31.03.2011 12:15	44.58
31.03.2011 12:30	44.65
31.03.2011 12:45	44.71
31.03.2011 13:00	44.75
31.03.2011 13:15	44.757
31.03.2011 13:30	44.8
31.03.2011 13:45	44.81
31.03.2011 14:00	44.79
31.03.2011 14:15	44.84
31.03.2011 14:30	44.83
31.03.2011 14:45	44.86
31.03.2011 15:00	44.89
31.03.2011 15:15	44.87
31.03.2011 15:30	44.85
31.03.2011 15:45	44.88
31.03.2011 16:00	44.79
01.04.2011 9:45	44.88
01.04.2011 10:00	44.82
01.04.2011 10:15	45.062
01.04.2011 10:30	45.01
01.04.2011 10:45	45.24
01.04.2011 11:00	45.222
01.04.2011 11:15	45.15
01.04.2011 11:30	45.33
01.04.2011 11:45	45.357
01.04.2011 12:00	45.44
01.04.2011 12:15	45.42
01.04.2011 12:30	45.44
01.04.2011 12:45	45.45
01.04.2011 13:00	45.44
01.04.2011 13:15	45.298
01.04.2011 13:30	45.25
01.04.2011 13:45	45.28
01.04.2011 14:00	45.32
01.04.2011 14:15	45.35
01.04.2011 14:30	45.2415
01.04.2011 14:45	45.2
01.04.2011 15:00	45.13
01.04.2011 15:15	44.93
01.04.2011 15:30	44.95
01.04.2011 15:45	45.1299
01.04.2011 16:00	45.12
04.04.2011 9:45	45.09
04.04.2011 10:00	44.87
04.04.2011 10:15	44.8
04.04.2011 10:30	44.73
04.04.2011 10:45	44.89
04.04.2011 11:00	44.73
04.04.2011 11:15	44.66
04.04.2011 11:30	44.75
04.04.2011 11:45	44.76
04.04.2011 12:00	44.7
04.04.2011 12:15	44.79
04.04.2011 12:30	44.75
04.04.2011 12:45	44.69
04.04.2011 13:00	44.6299
04.04.2011 13:15	44.6
04.04.2011 13:30	44.57
04.04.2011 13:45	44.51
04.04.2011 14:00	44.42
04.04.2011 14:15	44.41
04.04.2011 14:30	44.61
04.04.2011 14:45	44.58
04.04.2011 15:00	44.55
04.04.2011 15:15	44.51
04.04.2011 15:30	44.695
04.04.2011 15:45	44.77
04.04.2011 16:00	44.84
05.04.2011 9:45	44.85
05.04.2011 10:00	44.69
05.04.2011 10:15	44.855
05.04.2011 10:30	45.12
05.04.2011 10:45	45.1
05.04.2011 11:00	44.99
05.04.2011 11:15	45.04
05.04.2011 11:30	45.15
05.04.2011 11:45	45.1653
05.04.2011 12:00	45.26
05.04.2011 12:15	45.29
05.04.2011 12:30	45.26
05.04.2011 12:45	45.28
05.04.2011 13:00	45.38
05.04.2011 13:15	45.47
05.04.2011 13:30	45.37
05.04.2011 13:45	45.29
05.04.2011 14:00	45.27
05.04.2011 14:15	45.3
05.04.2011 14:30	45.32
05.04.2011 14:45	45.16
05.04.2011 15:00	45.34
05.04.2011 15:15	45.195
05.04.2011 15:30	45.31
05.04.2011 15:45	45.32
05.04.2011 16:00	45.35
06.04.2011 9:45	45.59
06.04.2011 10:00	45.35
06.04.2011 10:15	45.26
06.04.2011 10:30	45.23
06.04.2011 10:45	45.35
06.04.2011 11:00	45.31
06.04.2011 11:15	45.01
06.04.2011 11:30	45.07
06.04.2011 11:45	44.8698
06.04.2011 12:00	44.79
06.04.2011 12:15	44.805
06.04.2011 12:30	44.8
06.04.2011 12:45	44.805
06.04.2011 13:00	44.8638
06.04.2011 13:15	44.95
06.04.2011 13:30	45
06.04.2011 13:45	45.0299
06.04.2011 14:00	45.07
06.04.2011 14:15	45.16
06.04.2011 14:30	45.03
06.04.2011 14:45	45.22
06.04.2011 15:00	45.24
06.04.2011 15:15	45.21
06.04.2011 15:30	45.0901
06.04.2011 15:45	45.3072
06.04.2011 16:00	45.3
07.04.2011 9:45	45.26
07.04.2011 10:00	45.3
07.04.2011 10:15	45.4
07.04.2011 10:30	45.18
07.04.2011 10:45	44.7
07.04.2011 11:00	45.03
07.04.2011 11:15	45.06
07.04.2011 11:30	45.01
07.04.2011 11:45	44.88
07.04.2011 12:00	44.94
07.04.2011 12:15	44.99
07.04.2011 12:30	44.94
07.04.2011 12:45	45.15
07.04.2011 13:00	45.23
07.04.2011 13:15	44.98
07.04.2011 13:30	44.88
07.04.2011 13:45	44.87
07.04.2011 14:00	44.84
07.04.2011 14:15	44.78
07.04.2011 14:30	44.71
07.04.2011 14:45	44.72
07.04.2011 15:00	44.81
07.04.2011 15:15	44.78
07.04.2011 15:30	44.75
07.04.2011 15:45	44.85
07.04.2011 16:00	44.85
08.04.2011 9:45	45.4
08.04.2011 10:00	45.35
08.04.2011 10:15	45.35
08.04.2011 10:30	45.29
08.04.2011 10:45	45.4
08.04.2011 11:00	45.33
08.04.2011 11:15	45.3
08.04.2011 11:30	45.35
08.04.2011 11:45	45.43
08.04.2011 12:00	45.33
08.04.2011 12:15	45.32
08.04.2011 12:30	45.42
08.04.2011 12:45	45.41
08.04.2011 13:00	45.34
08.04.2011 13:15	45.32
08.04.2011 13:30	45.37
08.04.2011 13:45	45.332
08.04.2011 14:00	45.39
08.04.2011 14:15	45.32
08.04.2011 14:30	45.27
08.04.2011 14:45	45.15
08.04.2011 15:00	44.84
08.04.2011 15:15	44.97
08.04.2011 15:30	44.95
08.04.2011 15:45	44.83
08.04.2011 16:00	44.88
11.04.2011 9:45	44.86
11.04.2011 10:00	45.08
11.04.2011 10:15	44.91
11.04.2011 10:30	44.87
11.04.2011 10:45	45.14
11.04.2011 11:00	45.18
11.04.2011 11:15	45.3
11.04.2011 11:30	45.25
11.04.2011 11:45	45.2101
11.04.2011 12:00	45.215
11.04.2011 12:15	45.25
11.04.2011 12:30	45.29
11.04.2011 12:45	45.2
11.04.2011 13:00	44.98
11.04.2011 13:15	44.93
11.04.2011 13:30	44.95
11.04.2011 13:45	44.95
11.04.2011 14:00	44.88
11.04.2011 14:15	44.88
11.04.2011 14:30	44.9
11.04.2011 14:45	44.93
11.04.2011 15:00	44.89
11.04.2011 15:15	44.81
11.04.2011 15:30	44.82
11.04.2011 15:45	44.9
11.04.2011 16:00	44.98
12.04.2011 9:45	44.82
12.04.2011 10:00	44.6
12.04.2011 10:15	44.4
12.04.2011 10:30	44.46
12.04.2011 10:45	44.53
12.04.2011 11:00	44.62
12.04.2011 11:15	44.87
12.04.2011 11:30	45.08
12.04.2011 11:45	45.21
12.04.2011 12:00	45.1899
12.04.2011 12:15	45.16
12.04.2011 12:30	45.325
12.04.2011 12:45	45.28
12.04.2011 13:00	45.19
12.04.2011 13:15	45.15
12.04.2011 13:30	45.29
12.04.2011 13:45	45.2
12.04.2011 14:00	45.335
12.04.2011 14:15	45.38
12.04.2011 14:30	45.36
12.04.2011 14:45	45.24
12.04.2011 15:00	45.15
12.04.2011 15:15	45.07
